phantom 9, buco al centro 6cm
FREQUENCY SWEEP
baseline
13:46:48.695 -> 7: 1163.10,1697.22,1603.01,1797.03,1078.91,1022.78,1440.69,2071.50,1681.83,1030.52,985.45,1799.32,1835.49,1555.15,1060.40,1331.46,1632.91,1799.50,1694.77,969.24,830.85,1340.38,1468.60,1282.37,953.59,1203.50,1827.20,1929.15,1893.47,1354.35,1003.73,1380.65,1676.61,1437.78,777.29,1057.02,1828.23,1961.99,1416.58,1224.64;
13:46:50.652 -> 8: 1133.94,1657.46,1540.01,1829.61,1072.10,1012.45,1402.68,2006.75,1659.48,1042.83,981.77,1755.71,1779.63,1555.19,1063.05,1369.47,1656.20,1780.97,1588.17,962.21,832.97,1307.22,1447.24,1258.94,962.77,1188.26,1784.37,1889.41,1877.63,1339.03,995.89,1368.13,1587.54,1431.39,789.74,1067.98,1845.56,1924.29,1391.00,1224.55;
13:46:52.646 -> 9: 1140.14,1627.62,1505.90,1738.33,1072.10,1006.88,1363.96,1923.16,1611.55,1041.11,967.98,1696.45,1753.47,1543.33,1056.37,1351.64,1616.02,1729.45,1566.69,955.71,832.97,1296.68,1392.49,1219.79,944.53,1188.26,1728.33,1802.78,1833.12,1309.23,987.22,1325.00,1553.78,1409.91,801.44,1052.84,1773.89,1846.11,1365.34,1231.40;
13:46:54.663 -> 10: 1106.65,1595.00,1453.58,1689.71,1067.23,1003.77,1316.49,1873.15,1559.13,1014.28,959.79,1654.95,1623.05,1450.59,1034.57,1337.64,1584.56,1661.91,1493.71,952.19,852.98,1256.86,1337.64,1166.41,939.45,1187.02,1684.09,1696.21,1745.83,1316.04,988.09,1253.84,1571.40,1366.37,790.66,1032.14,1656.25,1772.41,1325.55,1231.24;
13:46:56.685 -> 11: 1096.32,1521.61,1376.01,1636.82,1052.09,1002.78,1260.91,1742.90,1473.86,1018.26,940.63,1614.03,1587.07,1429.28,1035.03,1351.64,1529.72,1593.68,1426.90,934.01,849.18,1209.48,1232.86,1076.63,912.04,1168.48,1573.09,1615.69,1702.00,1320.89,971.13,1236.81,1448.29,1352.39,806.82,1038.19,1632.26,1680.94,1295.08,1205.05;
13:46:58.686 -> 12: 1109.02,1473.36,1304.52,1566.69,1037.76,982.70,1178.86,1679.54,1406.20,999.64,949.04,1448.29,1377.43,1260.81,1021.02,1299.83,1362.94,1319.08,1244.78,922.93,834.62,1062.24,1031.26,945.83,890.53,1163.86,1390.18,1334.35,1509.81,1299.27,967.12,1120.63,1296.34,1256.43,824.78,993.27,1393.64,1374.14,1117.72,1206.24;
13:47:00.689 -> 13: 1087.82,1325.48,1062.20,1378.77,1014.05,958.84,1001.29,1362.14,1210.42,971.89,905.42,1444.74,1334.35,1270.70,1026.66,1303.96,1355.06,1324.17,1236.71,919.02,831.52,1056.76,1041.67,945.83,890.85,1169.85,1381.77,1337.64,1507.68,1296.68,971.10,1120.78,1297.71,1249.52,821.51,998.98,1385.87,1381.77,1108.91,1193.78;
13:47:02.694 -> 14: 1083.09,1287.51,1061.78,1386.57,1017.91,954.78,996.87,1370.40,1244.33,967.37,906.53,1433.70,1332.64,1271.06,1028.68,1307.99,1347.43,1325.91,1236.71,919.41,831.52,1057.28,1037.13,941.69,887.93,1169.85,1405.87,1334.35,1503.25,1288.05,975.30,1154.40,1296.34,1250.35,819.10,989.64,1395.13,1390.18,1108.91,1217.54;
13:47:02.971 -> END!
13:47:04.675 -> 0: 1078.10,1279.86,1066.55,1390.61,1015.04,962.99,988.36,1362.94,1204.63,961.76,910.97,1444.74,1338.60,1258.84,1033.35,1289.66,1328.86,1321.23,1249.15,919.16,837.58,1061.26,1036.61,947.79,893.22,1169.85,1411.45,1332.09,1499.98,1289.55,992.48,1115.09,1297.71,1251.14,813.44,996.16,1390.02,1397.54,1108.85,1199.88;
13:47:06.671 -> 1: 1088.62,1276.90,1074.67,1401.40,1037.57,952.39,1091.75,1550.43,1281.66,943.79,945.33,1518.43,1390.29,1252.29,974.94,1338.60,1473.86,1548.53,1412.04,948.21,872.65,1200.68,1231.40,1061.58,887.68,1176.09,1554.97,1552.35,1645.75,1283.28,957.02,1223.61,1417.92,1286.60,809.72,1027.91,1604.68,1668.82,1286.94,1216.65;
13:47:08.624 -> 2: 1118.03,1548.53,1373.20,1564.16,1033.17,995.20,1209.57,1687.29,1430.38,1004.69,934.01,1580.07,1561.52,1441.10,1049.85,1325.00,1582.56,1640.55,1495.48,956.20,859.05,1270.70,1337.64,1150.90,920.49,1188.26,1638.07,1666.86,1754.86,1310.22,965.13,1261.29,1490.70,1359.78,805.63,1027.69,1688.57,1801.85,1365.11,1224.06;
13:47:10.631 -> 3: 1139.66,1559.13,1421.81,1674.99,1051.88,1015.52,1304.52,1843.33,1515.85,1011.00,939.45,1646.67,1664.09,1474.34,1058.34,1363.91,1580.50,1708.30,1558.57,963.30,851.15,1299.83,1388.68,1206.46,931.21,1199.40,1699.34,1742.07,1800.47,1361.45,982.93,1334.35,1526.45,1405.51,806.53,1038.29,1744.99,1859.26,1399.43,1238.10;
13:47:12.664 -> 4: 1130.51,1610.73,1490.40,1697.22,1065.65,1011.76,1350.45,1900.06,1602.56,1022.34,963.89,1707.86,1766.30,1533.68,1052.98,1380.39,1687.29,1737.56,1614.70,961.64,839.70,1351.69,1440.22,1240.31,954.68,1188.26,1743.58,1852.72,1861.16,1323.97,985.77,1350.47,1581.74,1431.39,798.12,1052.84,1786.44,1919.05,1390.61,1224.71;
13:47:14.641 -> 5: 1138.61,1647.50,1505.90,1751.57,1061.78,1002.41,1409.24,1967.06,1622.92,1040.54,966.66,1728.64,1827.50,1564.61,1067.95,1369.26,1714.07,1852.72,1677.03,970.42,857.85,1364.11,1517.60,1297.59,958.16,1190.58,1795.04,1938.54,1921.56,1334.33,1005.64,1373.96,1629.49,1525.65,808.91,1067.95,1891.27,1987.93,1481.74,1224.64;
13:47:16.669 -> 6: 1145.92,1683.95,1582.33,1762.14,1066.27,1025.13,1425.99,2022.86,1660.47,1036.71,968.62,1774.22,1832.33,1584.28,1074.08,1351.69,1765.00,1860.09,1676.61,980.99,878.55,1417.92,1553.42,1323.28,972.11,1219.79,1849.53,1945.47,1947.79,1327.13,984.01,1431.39,1682.96,1457.13,812.34,1061.78,1912.40,2045.57,1502.18,1251.44;
13:47:18.620 -> 7: 1145.43,1717.01,1713.28,1839.83,1079.36,1036.61,1440.69,2047.59,1692.04,1025.28,969.66,1818.67,1832.03,1599.65,1067.86,1352.39,1742.90,1860.09,1676.61,972.07,865.08,1388.76,1537.53,1288.01,946.63,1199.40,1803.93,1938.54,1908.01,1343.59,982.48,1441.57,1661.23,1469.22,815.27,1061.78,1945.18,2024.90,1482.42,1229.92;
13:47:20.627 -> 8: 1157.15,1694.29,1589.28,1772.68,1056.80,1028.94,1432.80,2010.42,1714.07,1039.96,968.62,1765.60,1863.39,1609.21,1070.41,1353.37,1659.12,1816.72,1604.68,957.02,842.84,1307.22,1440.22,1250.29,949.61,1180.41,1772.46,1858.31,1838.42,1329.14,985.77,1344.31,1608.27,1424.08,786.90,1066.27,1812.55,1898.23,1390.92,1218.02;
13:47:22.632 -> 9: 1140.59,1618.15,1509.54,1740.97,1062.20,1007.25,1335.66,1865.69,1557.53,1022.06,950.57,1672.50,1666.18,1511.85,1053.38,1317.44,1613.83,1708.50,1571.40,963.82,846.16,1303.11,1420.09,1214.64,942.08,1195.39,1729.55,1776.53,1778.36,1312.20,977.77,1316.56,1548.79,1394.86,797.99,1046.99,1758.59,1853.28,1390.37,1231.40;
13:47:24.619 -> 10: 1133.94,1604.68,1472.32,1695.49,1061.78,1013.60,1313.60,1861.80,1546.96,1021.81,947.87,1628.25,1711.40,1467.85,1060.65,1302.69,1564.16,1673.83,1505.49,955.19,859.35,1259.73,1325.00,1144.47,920.82,1195.39,1648.43,1684.65,1728.33,1299.83,970.30,1263.74,1486.77,1372.38,806.37,1033.60,1693.14,1787.57,1349.29,1218.09;
13:47:26.626 -> 11: 1124.25,1542.28,1391.00,1621.49,1047.40,994.92,1257.27,1783.20,1478.14,1004.69,932.92,1597.84,1594.64,1446.38,1035.82,1372.82,1564.76,1561.56,1403.49,940.35,872.91,1189.47,1143.05,953.11,897.16,1172.46,1404.36,1334.35,1497.89,1282.37,971.00,1126.23,1297.05,1250.35,821.51,988.27,1402.27,1387.91,1112.30,1211.04;
13:47:28.632 -> 12: 1078.02,1272.96,1062.95,1399.43,1018.41,966.72,1005.97,1378.77,1203.67,972.90,906.77,1435.77,1336.01,1265.28,1022.74,1305.03,1346.97,1325.91,1243.49,926.85,837.67,1058.26,1042.16,953.82,888.20,1190.83,1398.70,1339.22,1495.75,1289.38,967.01,1120.24,1296.34,1244.27,818.66,991.84,1376.68,1390.18,1118.03,1211.72;
13:47:30.642 -> 13: 1078.17,1273.07,1088.52,1399.43,1047.57,962.59,1001.45,1369.09,1215.10,969.80,910.43,1429.00,1351.64,1261.29,1024.67,1313.60,1334.54,1326.72,1235.02,923.15,862.16,1069.97,1038.83,949.55,892.44,1162.25,1402.81,1345.12,1500.95,1290.33,950.74,1088.42,1233.89,1205.48,795.16,1009.87,1399.43,1388.89,1112.52,1200.68;
13:47:32.615 -> 14: 1090.21,1299.46,1074.24,1374.76,1013.83,972.58,1018.41,1391.53,1221.79,977.77,910.54,1422.66,1319.62,1243.64,1018.34,1314.21,1343.54,1332.64,1230.38,921.26,846.00,1055.17,1041.11,952.66,903.81,1172.38,1397.27,1342.11,1484.18,1288.05,958.79,1096.54,1278.52,1261.52,813.53,997.61,1382.52,1391.53,1114.27,1200.11;
13:47:32.968 -> END!
13:47:34.610 -> 0: 1083.35,1265.97,1057.96,1382.08,1018.41,962.59,997.10,1368.36,1214.62,970.03,905.72,1424.08,1345.12,1277.72,1025.90,1302.24,1344.67,1317.91,1242.28,919.29,837.70,1061.78,1037.36,949.40,900.80,1169.05,1400.94,1340.76,1509.81,1295.33,979.73,1108.15,1303.80,1243.49,790.42,1009.30,1399.43,1408.39,1109.42,1198.23;
13:47:36.616 -> 1: 1109.60,1393.64,1174.03,1404.36,992.37,1013.83,1111.18,1582.33,1355.82,998.78,879.77,1508.90,1512.80,1402.81,1064.26,1312.89,1517.60,1582.83,1446.79,946.63,879.45,1215.18,1268.24,1083.95,891.86,1185.76,1600.46,1597.76,1662.36,1301.30,965.73,1240.48,1456.76,1327.29,800.53,1041.39,1668.50,1717.01,1286.67,1198.59;
13:47:38.625 -> 2: 1127.79,1524.67,1358.37,1602.56,1037.57,989.95,1211.72,1729.86,1468.60,1023.41,923.04,1606.92,1598.85,1455.31,1049.85,1334.44,1571.55,1626.89,1505.49,947.24,865.08,1290.67,1356.60,1183.34,921.68,1184.46,1672.50,1729.45,1771.26,1319.42,969.86,1297.56,1520.67,1405.51,811.41,1048.08,1732.98,1846.11,1399.43,1231.24;
13:47:40.632 -> 3: 1180.15,1571.44,1413.81,1638.55,1037.57,999.02,1284.87,1800.30,1524.67,1018.82,943.97,1678.70,1718.85,1499.62,1064.26,1351.69,1641.55,1724.84,1574.77,955.19,853.20,1302.69,1418.51,1241.60,949.55,1175.77,1696.21,1816.37,1847.04,1356.80,961.64,1336.79,1597.52,1413.90,806.68,1066.80,1767.77,1893.40,1398.35,1223.56;
13:47:42.639 -> 4: 1138.61,1601.27,1454.49,1674.99,1056.80,1002.03,1355.82,1934.61,1598.04,1045.34,959.20,1741.81,1768.96,1559.43,1063.12,1379.38,1711.06,1787.23,1574.77,947.73,849.18,1338.60,1474.49,1276.72,962.06,1173.67,1756.19,1872.70,1913.23,1373.02,978.69,1362.27,1614.03,1489.98,798.12,1072.97,1846.11,1956.88,1443.79,1224.64;
13:47:44.594 -> 5: 1140.14,1624.06,1507.75,1719.85,1056.80,1006.88,1380.55,1983.68,1641.07,1044.12,958.55,1735.24,1816.07,1593.24,1075.74,1368.36,1742.90,1835.43,1619.15,959.75,869.42,1407.54,1542.28,1312.89,957.02,1189.24,1797.66,1879.98,1943.44,1371.70,972.75,1382.08,1666.86,1483.32,818.23,1071.33,1912.40,2024.90,1502.18,1223.83;
13:47:46.601 -> 6: 1152.79,1685.97,1586.48,1771.59,1060.96,1008.25,1444.38,2063.59,1665.18,1039.22,979.09,1780.13,1852.53,1609.21,1077.72,1397.86,1786.67,1877.63,1682.58,959.24,875.14,1427.36,1596.44,1348.20,970.30,1194.00,1808.34,1967.36,2031.22,1425.22,986.27,1417.92,1696.59,1573.09,823.85,1078.02,1908.01,2100.18,1555.34,1285.77;
13:47:48.605 -> 7: 1140.49,1735.08,1637.56,1816.72,1067.02,1008.25,1459.70,2095.00,1648.56,1012.29,984.01,1836.95,1832.33,1594.08,1106.01,1416.30,1790.22,1854.85,1645.75,959.75,872.91,1404.64,1591.46,1312.89,954.68,1190.58,1794.30,1886.76,1944.82,1383.12,976.92,1409.91,1657.81,1499.48,815.27,1061.53,1896.42,2065.23,1492.33,1224.06;
13:47:50.611 -> 8: 1147.67,1698.52,1571.71,1762.14,1062.00,1003.46,1438.10,2041.45,1645.53,1025.86,972.94,1819.09,1804.39,1559.77,1075.36,1361.37,1703.56,1772.46,1598.85,955.19,850.15,1335.87,1486.60,1273.72,958.79,1189.65,1772.46,1844.13,1887.22,1350.16,981.51,1339.03,1630.17,1453.10,790.17,1087.36,1844.88,1952.17,1416.58,1224.69;
13:47:52.631 -> 9: 1151.26,1651.21,1517.74,1726.71,1062.00,1008.25,1370.07,1979.47,1610.73,1034.00,961.54,1702.25,1733.44,1526.77,1064.26,1347.07,1615.82,1750.46,1563.82,950.57,853.20,1327.87,1426.90,1234.21,938.16,1188.14,1729.45,1805.84,1811.61,1332.64,987.66,1331.46,1580.03,1414.04,792.68,1061.26,1801.85,1902.90,1382.26,1231.33;
13:47:54.631 -> 10: 1145.43,1606.26,1491.55,1695.49,1051.88,1002.03,1316.49,1919.67,1565.44,1025.86,946.63,1662.68,1684.28,1492.33,1059.76,1319.08,1588.17,1645.39,1513.08,951.20,862.16,1290.23,1354.47,1182.68,927.36,1173.67,1641.33,1717.01,1779.30,1326.83,962.87,1279.31,1501.78,1397.09,809.09,1052.46,1731.59,1847.04,1382.47,1224.26;
13:47:56.584 -> 11: 1128.29,1573.66,1417.08,1620.53,1040.06,1004.32,1273.74,1789.03,1506.07,1015.52,937.96,1659.75,1637.21,1477.28,1062.99,1347.07,1560.92,1538.68,1387.70,929.24,837.25,1066.14,1033.70,954.78,908.30,1169.56,1411.45,1343.71,1495.48,1295.33,983.96,1118.42,1303.04,1261.52,816.43,994.65,1388.99,1410.15,1114.47,1205.32;
13:47:58.585 -> 12: 1078.20,1273.13,1057.78,1399.56,1018.82,962.59,997.02,1378.77,1215.54,968.41,906.27,1442.64,1328.31,1268.24,1034.62,1299.57,1347.43,1325.07,1244.27,927.07,837.25,1065.97,1078.17,950.82,893.78,1167.35,1395.80,1334.35,1507.68,1292.52,975.30,1126.23,1303.04,1265.87,830.85,996.90,1411.81,1391.53,1115.58,1205.32;
13:48:00.585 -> 13: 1077.77,1280.38,1062.20,1386.57,1023.25,984.01,1023.92,1386.57,1210.69,971.52,909.92,1438.28,1330.90,1282.37,1025.22,1289.19,1353.98,1325.91,1248.66,922.93,840.37,1065.65,1038.37,950.82,893.05,1168.21,1401.21,1342.11,1500.95,1301.28,971.18,1120.63,1296.34,1249.52,818.66,1001.27,1413.26,1392.84,1113.32,1212.37;
13:48:02.600 -> 14: 1078.21,1272.64,1062.00,1390.37,1019.63,962.70,1006.01,1360.13,1228.77,967.37,906.27,1424.88,1340.38,1259.85,1052.47,1312.55,1353.98,1360.13,1238.90,924.82,836.74,1067.70,1041.67,950.80,894.06,1180.60,1390.18,1346.49,1481.71,1295.33,979.32,1118.42,1304.52,1267.98,816.34,996.16,1391.00,1410.15,1114.31,1213.56;
13:48:02.950 -> END!
13:48:04.600 -> 0: 1085.79,1294.80,1063.69,1385.60,1014.05,977.10,1014.05,1388.78,1222.60,973.57,911.05,1414.37,1323.53,1269.10,1018.66,1305.40,1362.54,1316.04,1247.22,935.04,856.08,1113.22,1113.22,1012.14,918.35,1138.80,1438.95,1436.03,1580.03,1324.47,966.98,1146.10,1297.65,1269.67,792.37,1043.09,1482.51,1407.98,1125.83,1204.79;
13:48:06.604 -> 1: 1111.18,1342.45,1164.54,1427.36,1005.65,941.48,1083.59,1582.56,1381.56,1020.63,908.39,1530.28,1512.40,1402.92,1042.71,1327.29,1515.85,1556.19,1405.51,936.01,856.61,1208.75,1269.59,1108.42,916.65,1163.00,1572.63,1596.48,1687.44,1327.13,956.67,1235.54,1489.98,1340.73,799.72,1057.68,1681.51,1746.88,1287.36,1198.38;
13:48:08.611 -> 2: 1180.15,1566.53,1416.04,1639.11,1032.39,997.99,1295.59,1804.10,1523.94,1035.22,945.98,1679.40,1702.00,1502.65,1063.12,1379.38,1624.23,1716.01,1533.11,942.80,862.49,1296.53,1387.34,1209.78,936.47,1163.00,1660.87,1766.30,1835.49,1363.71,965.13,1329.12,1579.41,1413.90,797.82,1066.27,1793.10,1908.62,1390.79,1216.95;
13:48:10.614 -> 3: 1127.79,1604.68,1448.79,1670.02,1051.88,985.94,1342.45,1923.16,1609.21,1049.57,974.92,1785.94,1799.32,1568.47,1047.40,1433.70,1769.56,1777.03,1569.38,940.35,869.54,1339.22,1469.06,1280.88,966.30,1160.60,1750.24,1879.13,1950.20,1415.49,977.55,1376.19,1648.43,1471.88,809.42,1124.71,1882.47,1993.52,1416.58,1204.22;
13:48:12.596 -> 4: 1134.42,1624.06,1523.94,1732.77,1066.27,989.26,1372.21,2005.56,1661.96,1048.30,972.01,1775.65,1864.98,1594.08,1067.95,1407.54,1814.48,1869.28,1632.35,949.92,869.75,1385.84,1572.13,1307.95,970.30,1173.03,1799.15,1930.49,1953.05,1430.20,975.71,1380.65,1682.96,1542.39,807.08,1092.07,1908.62,2075.81,1501.48,1211.53;
13:48:14.604 -> 5: 1150.18,1699.78,1573.89,1826.78,1066.27,993.23,1413.81,2052.94,1698.52,1058.71,966.66,1809.56,1866.26,1619.69,1067.86,1432.78,1814.48,1879.92,1630.68,951.20,869.65,1415.07,1548.49,1325.57,967.93,1175.77,1794.30,1956.88,1999.32,1416.72,987.66,1420.31,1702.25,1514.82,818.23,1102.74,1933.97,2041.79,1501.11,1205.05;
13:48:16.611 -> 6: 1144.91,1649.40,1595.68,1868.25,1061.78,968.41,1360.13,2032.71,1684.79,1056.21,956.42,1805.32,1917.10,1639.11,1075.03,1447.09,1828.71,1858.31,1632.91,928.35,876.30,1421.81,1648.56,1283.43,956.20,1187.02,1830.15,1915.71,1983.07,1422.24,983.00,1414.04,1795.04,1545.87,827.22,1087.36,1945.18,2082.18,1521.75,1238.00;
13:48:18.564 -> 7: 1150.18,1665.18,1573.89,1786.39,1066.80,968.08,1388.99,2029.82,1661.96,1048.94,965.98,1775.65,1863.39,1579.22,1080.69,1422.66,1800.47,1840.63,1615.69,947.73,866.08,1396.12,1538.11,1302.84,974.58,1177.10,1776.15,1894.21,1967.36,1410.49,980.46,1403.25,1677.54,1505.36,826.87,1071.87,1917.59,2079.34,1491.19,1218.02;
13:48:20.572 -> 8: 1140.49,1671.62,1554.12,1754.43,1056.80,990.84,1421.44,2007.15,1643.47,1044.74,977.91,1818.91,1843.33,1574.47,1060.65,1412.04,1710.61,1785.71,1577.24,940.63,859.60,1350.33,1476.61,1266.69,957.13,1158.08,1756.19,1872.70,1929.71,1394.52,982.93,1378.38,1612.92,1475.38,806.53,1087.82,1839.64,1975.51,1425.22,1217.45;
13:48:22.549 -> 9: 1128.29,1625.24,1480.69,1689.05,1063.69,982.70,1365.86,1925.97,1588.33,1034.00,961.54,1743.06,1761.28,1526.94,1056.90,1364.11,1653.21,1742.27,1548.53,940.63,840.37,1302.84,1450.44,1242.72,951.70,1185.76,1717.01,1804.39,1875.48,1355.82,973.38,1354.27,1593.72,1419.44,801.44,1077.22,1836.71,1909.10,1399.00,1224.26;
13:48:24.556 -> 10: 1143.79,1591.81,1423.82,1661.96,1035.65,978.44,1232.16,1765.87,1494.69,1025.28,934.14,1635.31,1648.43,1473.14,1049.85,1364.11,1596.44,1663.81,1474.49,927.98,859.88,1274.75,1340.76,1172.08,930.06,1170.18,1645.22,1672.50,1766.95,1363.71,966.17,1263.82,1538.68,1416.30,804.21,1060.96,1718.40,1842.10,1364.51,1210.69;
13:48:26.580 -> 11: 1133.94,1540.01,1381.77,1606.80,1032.62,979.94,1212.98,1701.47,1438.02,1012.14,931.18,1599.45,1562.73,1428.97,1037.66,1355.01,1556.97,1594.20,1407.73,928.35,859.88,1230.38,1262.18,1097.69,923.23,1147.03,1472.35,1337.26,1495.48,1279.51,984.01,1118.02,1281.66,1260.91,822.41,997.61,1397.54,1408.28,1123.19,1205.32;
13:48:28.570 -> 12: 1088.58,1273.13,1078.17,1386.57,1023.25,963.02,1010.36,1376.68,1204.44,961.76,915.40,1424.08,1337.26,1263.74,1031.30,1314.61,1355.06,1326.72,1256.43,923.17,840.26,1076.72,1043.26,954.85,896.94,1166.46,1402.81,1338.60,1500.95,1304.07,979.44,1130.67,1301.39,1261.52,818.66,1011.58,1406.20,1400.08,1136.49,1214.42;
13:48:30.578 -> 13: 1078.17,1287.68,1073.07,1381.22,1019.00,966.58,1001.54,1368.36,1214.62,965.41,909.92,1430.20,1339.90,1265.28,1018.66,1312.78,1346.47,1324.36,1249.60,930.90,863.24,1072.97,1038.42,958.61,894.17,1178.52,1414.12,1338.60,1511.88,1297.56,971.18,1120.45,1291.22,1300.41,824.89,1010.40,1396.44,1398.70,1127.23,1210.32;
13:48:32.553 -> 14: 1083.40,1293.73,1072.30,1381.85,1024.26,967.12,1005.97,1380.55,1210.69,968.08,904.07,1440.48,1343.81,1255.17,1022.06,1304.52,1346.78,1326.72,1240.76,929.16,843.14,1067.89,1051.63,950.70,897.79,1171.25,1394.28,1343.71,1563.82,1293.94,983.90,1118.02,1297.71,1267.98,819.44,1000.52,1399.59,1418.99,1117.72,1216.23;
13:48:32.885 -> END!
13:48:34.553 -> 0: 1092.07,1280.30,1062.53,1383.43,1018.82,963.01,1001.38,1371.16,1215.94,978.77,942.54,1471.88,1340.28,1239.27,985.90,1325.27,1411.45,1360.15,1241.60,900.72,849.98,1166.72,1202.38,1083.95,912.07,1160.60,1545.76,1573.09,1675.69,1312.35,958.40,1227.62,1422.35,1330.90,803.81,1057.22,1644.47,1693.91,1295.08,1211.11;
13:48:36.558 -> 1: 1126.14,1510.22,1363.91,1613.83,1056.29,976.44,1220.66,1726.86,1494.20,1030.52,939.45,1635.87,1631.07,1469.13,1053.38,1364.34,1598.04,1623.22,1464.77,930.19,860.00,1266.63,1317.91,1169.85,935.53,1153.55,1615.86,1673.83,1774.17,1359.14,958.16,1275.27,1512.94,1383.64,812.76,1056.00,1768.91,1846.11,1364.51,1210.91;
13:48:38.559 -> 2: 1133.94,1538.07,1416.04,1624.10,1032.82,986.76,1270.49,1830.88,1560.66,1034.62,951.98,1707.86,1743.58,1531.52,1064.26,1384.14,1643.82,1721.26,1550.58,942.72,850.27,1299.27,1430.81,1242.68,963.95,1176.11,1721.26,1800.47,1859.26,1363.71,978.24,1333.72,1644.17,1444.15,790.66,1076.14,1801.34,1935.47,1397.95,1217.93;
13:48:40.563 -> 3: 1126.72,1601.27,1465.58,1682.21,1071.87,984.95,1347.76,1945.97,1646.14,1069.33,968.65,1753.63,1808.34,1550.25,1053.60,1411.40,1692.38,1756.19,1580.07,935.04,846.57,1317.91,1467.35,1291.22,967.40,1155.97,1732.98,1852.09,1943.44,1397.01,978.17,1378.38,1675.92,1448.29,801.09,1087.10,1887.02,1952.17,1398.35,1198.38;
13:48:42.538 -> 4: 1120.57,1622.92,1496.17,1711.06,1078.42,981.94,1376.01,2001.21,1665.18,1052.47,980.38,1818.91,1859.26,1599.65,1071.45,1409.49,1798.69,1852.72,1630.34,949.92,876.78,1388.78,1553.67,1325.57,969.41,1174.62,1799.15,1928.23,1967.59,1421.56,986.27,1394.41,1690.14,1512.94,812.60,1091.75,1923.51,2073.78,1491.55,1217.93;
13:48:44.544 -> 5: 1157.15,1683.95,1622.17,1739.57,1052.09,999.02,1414.57,2017.74,1674.99,1069.21,974.92,1818.91,1901.48,1625.24,1105.49,1426.56,1810.67,1869.28,1668.32,938.90,859.80,1377.66,1544.41,1291.22,964.33,1185.76,1827.50,1908.62,1960.13,1422.24,993.95,1411.73,1697.22,1496.01,804.19,1103.04,1950.64,2085.12,1481.74,1237.70;
13:48:46.548 -> 6: 1161.98,1689.05,1575.54,1769.56,1078.42,973.74,1408.28,2039.44,1717.41,1061.58,968.84,1779.19,1928.23,1623.56,1077.73,1412.04,1790.27,1883.92,1587.97,928.56,880.02,1438.02,1533.11,1291.22,957.57,1173.11,1776.15,1913.23,2006.75,1416.38,994.41,1391.77,1687.48,1558.87,812.60,1097.05,1939.12,2063.15,1482.26,1224.06;
13:48:48.555 -> 7: 1157.65,1676.80,1557.53,1745.88,1063.69,999.02,1396.44,1990.41,1622.17,1055.92,977.08,1780.52,1819.39,1536.00,1053.38,1407.54,1712.29,1772.46,1585.03,942.08,853.49,1357.12,1495.75,1285.85,969.86,1176.11,1745.56,1863.39,1923.02,1397.01,982.00,1349.02,1641.33,1489.98,796.46,1081.29,1861.35,1971.88,1444.53,1224.06;
13:48:50.528 -> 8: 1138.61,1635.70,1521.89,1722.62,1056.29,993.23,1373.20,1945.97,1657.99,1049.57,967.90,1746.93,1800.47,1567.29,1058.34,1394.33,1661.91,1733.44,1545.87,939.40,849.76,1328.95,1452.04,1251.68,955.71,1166.47,1729.45,1837.26,1838.42,1377.43,983.79,1349.02,1608.27,1453.10,793.43,1076.44,1830.58,1992.97,1389.34,1231.33;
13:48:52.547 -> 9: 1158.13,1590.11,1475.00,1772.68,1062.00,980.32,1316.49,1904.94,1587.03,1045.34,961.91,1705.90,1756.19,1540.08,1066.47,1369.47,1635.70,1682.96,1518.18,932.17,862.77,1306.06,1381.77,1183.68,930.45,1173.67,1626.13,1684.28,1776.53,1365.11,967.37,1288.01,1531.70,1414.04,815.57,1076.98,1756.19,1847.04,1355.94,1217.81;
13:48:54.529 -> 10: 1127.27,1539.54,1380.39,1627.49,1047.21,971.89,1245.71,1763.05,1519.57,1031.31,939.45,1725.64,1650.11,1501.48,1053.38,1368.13,1638.42,1649.49,1480.59,929.24,863.30,1281.93,1353.08,1167.37,936.02,1173.03,1623.05,1630.68,1726.20,1339.03,948.21,1202.38,1366.37,1205.68,794.30,1007.25,1416.27,1408.39,1131.48,1217.45;
13:48:56.553 -> 11: 1157.65,1460.43,1267.66,1519.57,1018.82,977.96,1154.84,1611.55,1345.74,1008.49,918.10,1422.35,1353.37,1312.27,1022.09,1305.20,1353.98,1328.95,1245.01,926.97,842.84,1067.70,1047.40,950.62,897.80,1173.48,1400.08,1335.87,1498.16,1302.69,983.81,1119.14,1305.84,1267.31,822.24,1032.39,1395.29,1414.96,1128.17,1208.75;
13:48:58.540 -> 12: 1083.39,1273.07,1062.95,1390.79,1018.63,966.72,1001.45,1369.77,1215.54,957.87,905.10,1430.20,1347.81,1270.70,1019.54,1321.10,1337.94,1325.57,1250.00,927.16,846.95,1073.03,1038.42,954.72,897.80,1188.19,1411.40,1346.49,1515.68,1284.83,983.71,1120.63,1320.17,1277.41,827.68,1016.80,1401.43,1385.84,1119.90,1211.04;
13:49:00.545 -> 13: 1078.17,1280.36,1062.38,1385.11,1018.63,958.91,1005.65,1377.43,1257.67,971.89,910.43,1483.96,1342.11,1272.25,1030.58,1297.59,1354.54,1322.26,1243.49,930.68,846.95,1071.61,1038.42,954.78,904.83,1174.54,1405.87,1391.08,1491.19,1290.33,983.71,1115.09,1294.80,1250.35,827.54,1012.97,1393.64,1413.03,1133.18,1218.89;
